member_id,architecture,state,label,bin_index,count,probability_minimum,probability_maximum,mean_probability,event_rate
resnet1d-seed2026,resnet1d,calibrated,CD,2,144,0.01840252068041803,0.025885121487621107,0.022132880538982304,0.0069444444444444441
resnet1d-seed2026,resnet1d,calibrated,CD,3,144,0.025885121487621107,0.036297697610801365,0.030828362560458275,0.013888888888888888
resnet1d-seed2026,resnet1d,calibrated,CD,4,144,0.036297697610801365,0.046387940722362832,0.041306392183379025,0.0625
resnet1d-seed2026,resnet1d,calibrated,CD,5,144,0.046387940722362832,0.05976110521864357,0.052497809488860132,0.041666666666666664
resnet1d-seed2026,resnet1d,calibrated,CD,6,144,0.05976110521864357,0.078342389554020522,0.068394951721836378,0.048611111111111112
resnet1d-seed2026,resnet1d,calibrated,CD,7,144,0.079186097417577914,0.1020738746288187,0.089698137362007865,0.11805555555555555
resnet1d-seed2026,resnet1d,calibrated,CD,8,144,0.10314455653651057,0.13465160144150706,0.11671316113292256,0.041666666666666664
resnet1d-seed2026,resnet1d,calibrated,CD,9,144,0.13465160144150706,0.18416903341469995,0.15879004205018235,0.125
resnet1d-seed2026,resnet1d,calibrated,CD,10,144,0.18504417796370845,0.27238696122353251,0.22532825049851082,0.18055555555555555
resnet1d-seed2026,resnet1d,calibrated,CD,11,144,0.27238696122353251,0.42002510854672159,0.33568978850178227,0.34027777777777779
resnet1d-seed2026,resnet1d,calibrated,CD,12,144,0.42002510854672159,0.68044212127567683,0.54980783579219306,0.59722222222222221
resnet1d-seed2026,resnet1d,calibrated,CD,13,143,0.6867295672878132,0.93189984390251923,0.81994454523447335,0.84615384615384615
resnet1d-seed2026,resnet1d,calibrated,CD,14,143,0.93336095648372319,0.99979890254506709,0.97962595047498935,0.99300699300699302
resnet1d-seed2026,resnet1d,calibrated,HYP,0,144,0.0001749119527083923,0.0021514555247172415,0.0012299249039217949,0
resnet1d-seed2026,resnet1d,calibrated,HYP,1,144,0.0021514555247172415,0.0040235544576799117,0.0031091029074280072,0.013888888888888888
